Taxpayer Number,Taxpayer Name,Taxpayer Address,Taxpayer City,Taxpayer State,Taxpayer Zip,Taxpayer County,Location Number,Location Name,Location Address,Location City,Location State,Location Zip,Location County,Inside/Outside City Limits,TABC Permit Number,Responsibility Begin Date,Responsibility End Date,Obligation End Date,Liquor Receipts,Wine Receipts,Beer Receipts,Cover Charge Receipts,Total Receipts
17427050780,WLS BEVERAGE COMPANY,701 E 83RD AVE STE 17,MERRILLVILLE,IN,46410,0,29,WLS BEVERAGE COMPANY PARMER,12330 N INTERSTATE 35,AUSTIN,TX,78753,227,Y,MB724291,07/01/2009,,03/31/2019,2781,1827,2495,0,7103
32056877486,REDRUM BAR LLC,812 SUSSEX DR,AUSTIN,TX,78745,227,2,GREEN LIGHT SOCIAL,720 W 6TH ST,AUSTIN,TX,78701,227,Y,MB936914,03/04/2016,,03/31/2019,340735,6974,56157,0,403866
17429444858,"CHIPOTLE TEXAS, L.L.C.",8800 LYRA DR STE 150,COLUMBUS,OH,43240,0,6,CHIPOTLE CHIPOTLE MEXICAN GRILL CHIPOTLE BURRITOS,2230 GUADALUPE ST,AUSTIN,TX,78705,227,Y,MB471836,10/24/2000,,03/31/2019,0,0,237,0,237
32007400669,JUVENTINO PONCE,12613 LIMERICK AVE,AUSTIN,TX,78727,227,4,LAS CAZUELA'S MEXICAN RESTAURANT,1701 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,Y,MB872995,05/22/2014,,03/31/2019,1810,0,1265,0,3075
17430073332,"EL MESON, INC.",PO BOX 19124,AUSTIN,TX,78760,227,3,EL MESON COCINA MEXICANA Y TEQUILERIA,2038 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB534960,05/11/2010,,03/31/2019,13570,423,1110,0,15103
12084573885,R.J. VALLARTA INC.,6628 S CONGRESS AVE,AUSTIN,TX,78745,227,1,JALISCOS RESTAURANT & BAR,6601 S CONGRESS AVE,AUSTIN,TX,78745,227,Y,MB687067,03/17/2008,,03/31/2019,33792,255,12630,0,46677
32067117427,NHS LLC,1635 43RD ST S STE 305,FARGO,ND,58103,0,1,HYATT PLACE AUSTIN,9532 SPIRIT OF AUSTIN,AUSTIN,TX,78719,227,Y,MB1036123,11/02/2018,,03/31/2019,4757,2568,4648,0,11973
18004245918,"CANCHOLA & HYDE PRODUCTIONS, INC.",5300 MARSH CREEK DR,AUSTIN,TX,78759,227,2,POUR HOUSE,11835 JOLLYVILLE RD,AUSTIN,TX,78759,227,Y,MB846959,07/25/2013,,03/31/2019,24562,4173,40966,0,69701
32043981300,"BOUKAROU INTERNATIONAL, LLC",1113 GUNTER ST,AUSTIN,TX,78702,227,1,THE SAHARA LOUNGE,1413 WEBBERVILLE RD,AUSTIN,TX,78721,227,Y,MB780238,07/20/2011,,03/31/2019,30235,685,26876,0,57796
32065389895,MHF AUSTIN OPERATING V LLC,300 CENTERVILLE RD STE 300,WARWICK,RI,02886,0,1,HYATT HOUSE HOTEL - AUSTIN DOWNTOWN,901 NECHES ST,AUSTIN,TX,78701,227,Y,MB1008881,03/02/2018,,03/31/2019,5799,2316,3522,0,11637
19120940689,"THERIOT INTERESTS I, L.P.",6550 COMANCHE TRL,AUSTIN,TX,78732,227,1,OASIS CANTINA DEL LAGO,6550 COMANCHE TRL,AUSTIN,TX,78732,227,N,MB494854,06/14/2001,,03/31/2019,226586,15416,62147,0,304149
32064487773,"POLVOS LA BRISA, LLC",603 W JOHANNA ST,AUSTIN,TX,78704,227,1,POLVOS EN LA BRISSA,14735 BRATTON LN STE 205,AUSTIN,TX,78728,227,N,MB790330,04/03/2018,,03/31/2019,4415,0,404,0,4819
32039167732,"AUSTIN HOSPITALITY, LLC",8100 E 22ND ST N BLDG 500,WICHITA,KS,67226,0,1,ALOFT HOTEL AUSTIN DOMAINE,11601 DOMAIN DR,AUSTIN,TX,78758,227,Y,MB730380,09/02/2009,,03/31/2019,6795,2231,2348,0,11374
17429280005,"616 RESTAURANT, INC.",616 NUECES ST,AUSTIN,TX,78701,227,1,THE RANCH,616 NUECES ST,AUSTIN,TX,78701,227,Y,MB453004,05/01/2000,,03/31/2019,149922,19817,13577,0,183316
32045673145,"FINE WINE MANAGEMENT, LLC",4705 SPICEWOOD SPRINGS RD STE 200,AUSTIN,TX,78759,227,1,BOB'S STEAK & CHOP HOUSE,301 LAVACA ST,AUSTIN,TX,78701,227,Y,MB813402,07/13/2012,,03/31/2019,59135,112174,5476,0,176785
15826741728,GINGA SUSHI CORPORATION,9001 BRODIE LN STE B1,AUSTIN,TX,78748,227,2,NANAMI SUSHI BAR & GRILL,9001 BRODIE LN STE 1,AUSTIN,TX,78748,227,Y,MB740048,01/08/2010,,03/31/2019,2059,6255,2032,0,10346
32055659984,"BOILER 9 BEVERAGES, LLC",3106 LOOKOUT LN,AUSTIN,TX,78746,227,1,BOILER NINE BAR + GRILL,800 W CESAR CHAVEZ ST # 9,AUSTIN,TX,78701,227,Y,MB903446,04/01/2015,03/19/2019,03/31/2019,0,0,0,0,0
32053462712,PITCHFORK PRETTY LLC,1605 GARDEN ST,AUSTIN,TX,78702,227,2,PITCHFORK PRETTY,2708 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,Y,MB954409,08/12/2016,,03/31/2019,24667,22758,3752,0,51177
32050177230,DURHAM TRADING PARTNERS IX LLC,920 E DEAN KEETON ST,AUSTIN,TX,78705,227,1,SALVATION PIZZA,624 W 34TH ST,AUSTIN,TX,78705,227,Y,MB1021164,06/29/2018,,03/31/2019,895,2199,3356,0,6450
12028987225,"H.I.S. - BEVERAGES OF AUSTIN, LLC",6121 N INTERSTATE 35,AUSTIN,TX,78752,227,1,CROSSROADS GRILL/CLUB MAX LOUNGE,6121 N INTERSTATE 35,AUSTIN,TX,78752,227,Y,MB606507,08/29/2005,,03/31/2019,18089,3126,7508,0,28723
32010520990,FATIMA ROBLES,4327 S 1ST ST STE 102,AUSTIN,TX,78745,227,1,CASA MARIA MEXICAN RESTAURANT,4327 S 1ST ST STE 102,AUSTIN,TX,78745,227,Y,MB518102,06/28/2002,,03/31/2019,8552,0,4301,0,12853
17420888228,"KERBEY LANE CAFE, INC.",2111 DICKSON DR STE A,AUSTIN,TX,78704,227,8,"KERBEY LANE CAFE, INC.",3003 S LAMAR BLVD STE F200,AUSTIN,TX,78704,227,Y,MB1015428,05/16/2018,,03/31/2019,15671,3676,3873,0,23220
32015575981,"GEMINI INVESTMENTS, LLC",11001 FROKE CEDAR TRL,AUSTIN,TX,78750,246,1,BARTON SPRINGS SALOON,424 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB626384,04/27/2006,,03/31/2019,40799,227,39039,0,80065
17429444858,"CHIPOTLE TEXAS, L.L.C.",8800 LYRA DR STE 150,COLUMBUS,OH,43240,0,76,CHIPOTLE MEXICAN GRILL,9600 S INTERSTATE 35 BLDG S,AUSTIN,TX,78748,227,Y,MB667322,08/02/2007,,03/31/2019,0,0,230,0,230
32009384242,ROSA ELIA SOSA,2304 S 1ST ST,AUSTIN,TX,78704,227,1,LITTLE MEXICO RESTAURANT,2304 S 1ST ST,AUSTIN,TX,78704,227,Y,MB436288,07/30/1998,,03/31/2019,2007,0,2224,0,4231
18004245918,"CANCHOLA & HYDE PRODUCTIONS, INC.",5300 MARSH CREEK DR,AUSTIN,TX,78759,227,1,POUR HOUSE PUB,6701 BURNET RD STE A-3,AUSTIN,TX,78757,227,Y,MB731844,09/18/2009,,03/31/2019,13258,410,15446,0,29114
32053681832,"REMI-NEWTON GROUP AUSTIN, LLC",27855 COLONIAL OAK,BOERNE,TX,78015,15,1,VIVO,6406 N INTERSTATE 35 STE 2343,AUSTIN,TX,78752,227,Y,MB880075,08/04/2014,,03/31/2019,48329,1412,3350,0,53091
12026040894,"KONA TEXAS RESTAURANTS, INC.",15059 N SCOTTSDALE RD STE 300,SCOTTSDALE,AZ,85254,0,5,KONA GRILL,11410 CENTURY OAKS TERRACE BLDG C UNIT 144,AUSTIN,TX,78758,227,Y,MB654115,03/14/2007,,03/31/2019,59271,13358,22382,0,95011
32042151723,"TRB BEVERAGE, LLC",5601 SEARS ST STE B,DALLAS,TX,75206,57,6,TWISTED ROOT BURGER COMPANY,510 W 26TH ST STE B,AUSTIN,TX,78705,227,Y,MB849492,08/21/2013,,03/31/2019,0,0,0,0,0
17426161117,"CAYE SOUTH MANAGEMENT GROUP, INC.",PO BOX 15023,AUSTIN,TX,78761,227,2,BT2,6607 N INTERSTATE 35,AUSTIN,TX,78752,227,Y,MB232384,10/23/2012,,03/31/2019,121920,1090,42489,0,165499
17430188072,"THE CANARY ROOST, INC.",12207 TANGLEWILD DR,AUSTIN,TX,78758,227,1,CANARY ROOST,11900 METRIC BLVD STE D,AUSTIN,TX,78758,227,Y,MB515977,06/13/2002,,03/31/2019,31868,517,16423,0,48808
32058718472,"VIA 313 PIZZA RESTAURANT II, LP",6720 ROTAN DR,AUSTIN,TX,78749,227,1,VIA 313 PIZZA RESTAURANT II,3016 GUADALUPE ST,AUSTIN,TX,78705,227,Y,MB936477,03/01/2016,,03/31/2019,12941,7953,29230,0,50124
32051669540,LAMAR SOUTH SPORTSBAR INCORPORATED,3100 ESPERANZA XING APT 6406,AUSTIN,TX,78758,227,1,THE PARK ON SOUTH LAMAR,4024 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB861849,01/17/2014,,03/31/2019,64493,18475,47388,0,130356
32052734947,JL JAIMES LLC,21710 ANN SHOWERS DR,ELGIN,TX,78621,227,2,EL NUEVO MEXICO RESTAURANT AUSTIN,911 W ANDERSON LN,AUSTIN,TX,78757,227,Y,MB754808,03/17/2014,,03/31/2019,6867,16,2343,0,9226
32047707347,"SYNERGY RESTAURANT MANAGEMENT - HOUSTON, L.L.C.",13355 NOEL RD STE 1645,DALLAS,TX,75240,57,18,APPLEBEE'S #8002 (MOPAC),5010 W HIGHWAY 290,AUSTIN,TX,78735,227,Y,MB815732,08/02/2012,,03/31/2019,14721,1722,11054,0,27497
14119739952,"BUCA TEXAS BEVERAGE, INC.",4700 MILLENIA BLVD STE 400,ORLANDO,FL,32839,0,5,BUCA DI BEPPO,3600 TUDOR BLVD,AUSTIN,TX,78759,227,Y,MB488757,02/28/2001,,03/31/2019,4772,8793,2566,0,16131
17428920957,"TAQUERIA CHAPALA JALISCO, INC.",2101 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,1,TAQERIA CHAPALA JALISCO,2101 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,Y,MB476153,07/19/2000,,03/31/2019,379,0,2688,0,3067
32056961041,"JACK & GINGER ROCK ROSE, INC.",3100 ESPERANZA XING APT 6406,AUSTIN,TX,78758,227,1,JACK & GINGER'S,11500 ROCK ROSE AVE STE B,AUSTIN,TX,78758,227,Y,MB924058,10/19/2015,,03/31/2019,150800,5454,164399,57687,378340
17427657873,"LAS PALOMAS RESTAURANT & BAR, INC.",3201 BEE CAVES RD STE 122,AUSTIN,TX,78746,227,1,LAS PALOMAS RESTAURANT & BAR,3201 BEE CAVES RD STE 122,AUSTIN,TX,78746,227,Y,MB448605,03/31/1999,,03/31/2019,32814,7615,3683,0,44112
32057586896,HOTEL BEVERAGE COMPANY LLC,9100 E PANORAMA DR STE 300,ENGLEWOOD,CO,80112,0,1,EMBASSY SUITES AUSTIN CENTRAL,5901 N INTERSTATE 35,AUSTIN,TX,78723,227,Y,MB925256,10/29/2015,,03/31/2019,19517,5513,6062,0,31092
32069206079,"QUE APROVECHE!, LLC",16018 HAMILTON POOL RD,AUSTIN,TX,78738,227,1,VERDES GRILL,16018 HAMILTON POOL RD,AUSTIN,TX,78738,227,N,MB1046310,03/01/2019,,03/31/2019,34093,4122,5548,0,43763
32066000020,"ET LINC, LLC",6406 N INTERSTATE 35 STE 1100,AUSTIN,TX,78752,227,1,EASY TIGER BAKE SHOP AND BEER GARDEN,6406 N INTERSTATE 35 STE 1100,AUSTIN,TX,78752,227,Y,MB1029676,09/11/2018,,03/31/2019,48140,14323,116185,0,178648
17528179660,"ROCKFISH BEVERAGE CORPORATION, INC.",275 W CAMPBELL RD STE 115,RICHARDSON,TX,75080,57,12,ROCKFISH SEAFOOD GRILL,701 E STASSNEY LN STE D,AUSTIN,TX,78745,227,Y,MB525555,10/31/2002,,03/31/2019,0,0,0,0,0
32064795001,"TUMBLE 22 AUSTIN BURNETT ROAD, LLC",14850 N SCOTTSDALE RD STE 265,SCOTTSDALE,AZ,85254,0,1,TUMBLE 22,7211 BURNET RD,AUSTIN,TX,78757,227,Y,MB1005782,01/29/2018,,03/31/2019,25929,954,18363,0,45246
17428891539,"Z-YNG-5, INC.",PO BOX 370,AUSTIN,TX,78767,227,5,DARWINS PUB,223 E 6TH ST,AUSTIN,TX,78701,227,Y,MB438997,03/18/2003,,03/31/2019,43581,1074,47441,0,92096
32065814926,BUCKWILD DOWNTOWN LLC,2204 POINT BLUFF DR,AUSTIN,TX,78746,227,1,BUCKWILD,308 1/2 E 6TH ST,AUSTIN,TX,78701,227,Y,MB1008800,03/02/2018,,03/31/2019,130376,591,28294,0,159261
32059100373,"COLLEEN'S KITCHEN, LLC",4000 BERKMAN DR,AUSTIN,TX,78723,227,1,"COLLEEN'S KITCHEN, LLC",1911 ALDRICH ST STE 100,AUSTIN,TX,78723,227,Y,MB968802,01/11/2017,,03/31/2019,31130,19831,7133,0,58094
32056932729,BIGSY BUSINESS LLC,4106 STEEP ROCK LN,AUSTIN,TX,78732,227,1,MOUR,303 COLORADO ST STE 100,AUSTIN,TX,78701,227,Y,MB945883,06/01/2016,,03/31/2019,0,0,0,0,0
32045542621,"SC DINING, INC.",1901 E PALM VALLEY BLVD,ROUND ROCK,TX,78664,246,1,OLIVE & JUNE,3411 GLENVIEW AVE,AUSTIN,TX,78703,227,Y,MB794883,01/13/2012,,03/31/2019,25549,46275,1914,0,73738
32060820902,CONSTANT SATURDAY LLC,2015 E RIVERSIDE DR BLDG 4,AUSTIN,TX,78741,227,1,COME AND TAKE IT LIVE,2015 E RIVERSIDE DR BLDG 4,AUSTIN,TX,78741,227,Y,MB977200,03/28/2017,,03/31/2019,53799,976,46351,0,101126
17430007959,"SJ2 RESTAURANT GROUP, LLC",PO BOX 100510,SAN ANTONIO,TX,78201,15,6,CHISPAS,214 W 4TH ST,AUSTIN,TX,78701,227,Y,MB617990,02/08/2019,,03/31/2019,36716,1141,5742,0,43599
32039959658,"UNICO EN SABORES, INC.",PO BOX 999,HUTTO,TX,78634,246,3,MORELIA MEXICAN GRILL,9900 W PARMER LN STE 220,AUSTIN,TX,78717,246,Y,MB763169,12/07/2010,,03/31/2019,11425,166,3424,0,15015
12632438482,PALM DOOR LLC,401 SABINE ST STE B,AUSTIN,TX,78701,227,5,PALM DOOR,508 E 6TH ST,AUSTIN,TX,78701,227,Y,MB711064,08/01/2016,,03/31/2019,69044,35393,46962,0,151399
17429924594,"FLEMING'S BEVERAGES, LLC",2202 N WEST SHORE BLVD STE 500,TAMPA,FL,33607,0,1,FLEMING'S PRIME STEAKHOUSE AND WINE BAR,320 E 2ND ST,AUSTIN,TX,78701,227,Y,MB493275,05/30/2001,,03/31/2019,23888,45201,8224,0,77313
32067320963,"SOL Y MAR INVESTMENT GROUP, LLC",115 SAN JACINTO BLVD STE B,AUSTIN,TX,78701,227,1,PENNY LANE STREET BAR,115 SAN JACINTO BLVD STE B,AUSTIN,TX,78701,227,Y,MB1030277,09/14/2018,,03/31/2019,15458,150,8080,0,23688
14708940607,"AIR & OPPORTUNITY, INC.",5300 MARSH CREEK DR,AUSTIN,TX,78759,227,1,MUGSHOTS,407 E 7TH ST,AUSTIN,TX,78701,227,Y,MB527255,12/06/2002,,03/31/2019,24176,148,18045,0,42369
32033248629,"SUCCESS FOODS MANAGEMENT GROUP, LLC",4501 SPRINGDALE RD ATTN: DANNY RUSSO,AUSTIN,TX,78723,227,65,TORCHY'S TACOS,110 SAN ANTONIO ST UNIT 120,AUSTIN,TX,78701,227,Y,MB1032348,10/02/2018,,03/31/2019,32616,2809,12693,0,48118
12057184488,"CHUY'S OPCO, INC.",1623 TOOMEY RD,AUSTIN,TX,78704,227,12,CHUY'S ARBOR TRAILS,4301 W WILLIAM CANNON DR,AUSTIN,TX,78749,227,Y,MB684445,02/04/2014,,03/31/2019,137861,2517,18459,0,158837
17429444858,"CHIPOTLE TEXAS, L.L.C.",8800 LYRA DR STE 150,COLUMBUS,OH,43240,0,97,CHIPOTLE MEXICAN GRILL,2700 W ANDERSON LN STE 204,AUSTIN,TX,78757,227,Y,MB738138,12/07/2009,,03/31/2019,0,0,207,0,207
32044015082,"DENTON NORWAY, L.L.C.",4204 CAT MOUNTAIN DR,AUSTIN,TX,78731,227,1,JAVELINA,69 RAINEY ST,AUSTIN,TX,78701,227,Y,MB795851,01/24/2012,,03/31/2019,123483,2205,44235,0,169923
32027827271,"HAIKU OF TEXAS, LLC",9600 S INTERSTATE 35 STE C600,AUSTIN,TX,78748,227,1,"HAIKU OF TEXAS, LLC",9600 S INTERSTATE 35 STE C600,AUSTIN,TX,78748,227,Y,MB674632,10/22/2007,,03/31/2019,1950,2925,4875,0,9750
32049048807,EMMO ENTERPRISES LLC,14106 N INTERSTATE 35 STE A,AUSTIN,TX,78728,227,1,SPINNERS BAR AND GRILL,14106 N INTERSTATE 35 STE A,AUSTIN,TX,78728,227,N,MB836236,04/02/2013,,03/31/2019,28274,267,13483,0,42024
32062218618,ZOTOL LLC,1610 E 7TH ST,AUSTIN,TX,78702,227,1,EL TACORRIDO,5303 BURNET RD,AUSTIN,TX,78756,227,Y,MB1044384,02/06/2019,,03/31/2019,0,380,1036,0,1416
32054243632,IL BRUTTO LLC,500 W MARTIN LUTHER KING JR BLVD STE C,AUSTIN,TX,78701,227,3,IL BRUTTO,1601 E 6TH ST,AUSTIN,TX,78702,227,Y,MB991749,08/17/2017,,03/31/2019,31238,45737,4746,0,81721
32033248629,"SUCCESS FOODS MANAGEMENT GROUP, LLC",4501 SPRINGDALE RD ATTN: DANNY RUSSO,AUSTIN,TX,78723,227,66,TORCHY'S TACOS,5900 W SLAUGHTER LN STE 550,AUSTIN,TX,78749,227,Y,MB1034124,10/17/2018,,03/31/2019,18901,2015,11521,0,32437
32040709712,"MANOR ROAD TAVERN, LLC",2209 MANOR RD,AUSTIN,TX,78722,227,3,EL CHILE CAFE Y CANTINA,1809 MANOR RD,AUSTIN,TX,78722,227,Y,MB841910,10/15/2013,,03/31/2019,52570,2751,5405,0,60726
32052331496,"PMAB-12, LLC",100 SPECTRUM CENTER DR STE 1240,IRVINE,CA,92618,0,1,PAUL MARTIN'S AMERICAN GRILL,3120 PALM WAY STE 700,AUSTIN,TX,78758,227,Y,MB953872,08/09/2016,,03/31/2019,72422,64902,15194,0,152518
32044399866,CHIFUNG ENTERPRISE LLC,9033 RESEARCH BLVD STE 100,AUSTIN,TX,78758,227,2,MIKADO RYOTEI,9033 RESEARCH BLVD # 100,AUSTIN,TX,78758,227,Y,MB836887,04/08/2013,,03/31/2019,1468,6225,2635,0,10328
32055654548,TACO JOINT LLC,134 E RIVERSIDE DR,AUSTIN,TX,78704,227,2,TACO JOINT #2,134 E RIVERSIDE DR,AUSTIN,TX,78704,227,Y,MB959418,09/29/2016,,03/31/2019,2502,100,953,0,3555
32033248629,"SUCCESS FOODS MANAGEMENT GROUP, LLC",4501 SPRINGDALE RD ATTN: DANNY RUSSO,AUSTIN,TX,78723,227,18,TORCHY'S TACOS,3005 S LAMAR BLVD STE D116,AUSTIN,TX,78704,227,Y,MB911995,06/24/2015,,03/31/2019,4481,440,4824,0,9745
17420888228,"KERBEY LANE CAFE, INC.",2111 DICKSON DR STE A,AUSTIN,TX,78704,227,11,KERBEY LANE CAFE,2200 ALDRICH ST STE 100,AUSTIN,TX,78723,227,Y,MB1017791,06/07/2018,,03/31/2019,18426,4063,4934,0,27423
17429989183,"SOUTHBAR, INC.",300 W WALTER AVE,PFLUGERVILLE,TX,78660,227,2,SHENANIGANS NIGHTCLUB,13233 POND SPRINGS RD STE 316,AUSTIN,TX,78729,246,Y,MB505030,11/14/2001,,03/31/2019,41291,174,32541,0,74006
17428981686,"BUFFALO BILLIARDS LIQUOR ENTERPRISES, INC.",3509 MACOMB ST NW,WASHINGTON,DC,20016,0,1,BUFFALO BILLIARDS LIQUOR ENTERPRISES INC,201 E 6TH ST,AUSTIN,TX,78701,227,Y,MB446867,03/02/1999,,03/31/2019,77931,1178,93805,0,172914
12727298569,"MWD AUSTIN DOWNTOWN, LLC",7026 OLD KATY RD STE 255,HOUSTON,TX,77024,101,1,MAX'S WINE DIVE,207 SAN JACINTO BLVD STE 200,AUSTIN,TX,78701,227,Y,MB944126,05/13/2016,,03/31/2019,31888,67469,13206,0,112563
32052149666,WALLER ENTERPRISES LLC,700 E 6TH ST,AUSTIN,TX,78701,227,1,WALLER CREEK PUB HOUSE,603 SABINE ST,AUSTIN,TX,78701,227,Y,MB883185,09/04/2014,,03/31/2019,14256,350,24170,0,38776
32054237733,"ATX DRINKS, LLC",1307 CRESTWOOD RD,AUSTIN,TX,78722,227,1,DRINKS,2001 E CESAR CHAVEZ ST,AUSTIN,TX,78702,227,Y,MB882928,09/02/2014,,03/31/2019,41521,1376,24563,0,67460
32067386204,"HAPPY CHICKS - 3RD STREET, LLC",360 NUECES ST STE 20,AUSTIN,TX,78701,227,1,HAPPY CHICKS,360 NUECES ST STE 20,AUSTIN,TX,78701,227,Y,MB1028251,08/29/2018,,03/31/2019,0,0,0,0,0
17427295898,"AUSTIN FOODGROUP, L.L.C.",1106 W 38TH ST STE 200,AUSTIN,TX,78705,227,1,WATERLOO ICE HOUSE ON BURNET RD,8600 BURNET RD,AUSTIN,TX,78757,227,Y,MB873038,05/22/2014,,03/31/2019,48255,42864,46089,0,137208
12044329824,BAYOU BEVERAGE COMPANY,1705 S QUINLAN PARK RD,AUSTIN,TX,78732,227,1,LAKE AUSTIN SPA,1705 S QUINLAN PARK RD,AUSTIN,TX,78732,227,N,MB628788,05/22/2006,,03/31/2019,1410,22986,478,0,24874
14505286121,"UTGC FOOD & BEVERAGE CO., LLC",2200 UNIVERSITY CLUB DR,AUSTIN,TX,78732,227,1,THE UNIVERSITY OF TEXAS GOLF CLUB,2200 UNIVERSITY CLUB DR,AUSTIN,TX,78732,227,N,MB551541,02/02/2004,,03/31/2019,47329,12774,21538,0,81641
32041333538,"PAPALOTE, LLC",4211 S LAMAR BLVD STE A2,AUSTIN,TX,78704,227,1,PAPALOTE TACO HOUSE,2803 S LAMAR BLVD STE A,AUSTIN,TX,78704,227,Y,MB860331,12/30/2013,,03/31/2019,448,0,1039,0,1487
14121061676,"WATERBEND, INC.",4209 ECK LN,AUSTIN,TX,78734,227,1,WATERBEND INC,4209 ECK LN,AUSTIN,TX,78734,227,N,MB559406,06/21/2004,,03/31/2019,15225,14895,18754,0,48874
32034610637,"C.F. LALA, LTD.",801 SPRINGDALE RD,AUSTIN,TX,78702,227,1,LALA'S LOUNGE AND RESTAURANT,2207 JUSTIN LN,AUSTIN,TX,78757,227,Y,MB072859,08/04/2009,,03/31/2019,63453,1234,36947,0,101634
12035132393,"CRO DEVELOPMENT I LICENSE, INC.",12200 N STEMMONS FWY STE 100,DALLAS,TX,75234,57,4,III FORKS #350,111 LAVACA ST,AUSTIN,TX,78701,227,Y,MB642473,10/18/2006,,03/31/2019,37145,89817,4316,0,131278
32043933723,BANGERS AUSTIN LP,81 RAINEY ST,AUSTIN,TX,78701,227,2,BANGER'S SAUSAGE HOUSE & BEER GARDEN,81 1/2 RAINEY ST,AUSTIN,TX,78701,227,Y,MB1010338,03/21/2018,,03/31/2019,50246,2149,5568,0,57963
32065752050,"FTS TEXAS SHOP 8, LLC",2501 PARKVIEW DR STE 500,FORT WORTH,TX,76102,220,1,FUZZY'S TACO SHOP,7010 EASY WIND DR STE 100,AUSTIN,TX,78752,227,Y,MB1017904,06/08/2018,,03/31/2019,10576,92,5644,0,16312
17427507276,"REALE'S PIZZA & CAFE, INC.",825 COUNTY ROAD 290,LEANDER,TX,78641,246,1,"REALE'S PIZZA & CAFE, INC.",13450 N HIGHWAY 183 STE 230,AUSTIN,TX,78750,246,Y,MB478403,08/31/2000,,03/31/2019,9964,17780,3533,0,31277
15421445030,"ALAMO SOUTH LAMAR, L.P.",612 E 6TH ST STE A,AUSTIN,TX,78701,227,1,ALAMO DRAFTHOUSE CINEMA,1120 S LAMAR BLVD,AUSTIN,TX,78704,227,Y,MB875623,06/20/2014,,03/31/2019,156160,42913,116260,0,315333
32034917073,"WORD OF MOUTH, LTD.",919 W 12TH ST,AUSTIN,TX,78703,227,4,WORD OF MOUTH,919 W 12TH ST,AUSTIN,TX,78703,227,Y,MB705279,10/01/2012,,03/31/2019,1453,7254,1363,0,10070
32069461617,LA TRAILA LLC,105 ETHAN DR,ELGIN,TX,78621,11,1,HACIENDA ARANDINA'S,9001 BRODIE LN,AUSTIN,TX,78748,227,Y,MB1047405,03/15/2019,,03/31/2019,15480,160,8304,0,23944
32042289358,"TRES HABANEROS/ARBOR WALK, LTD.",146 WESTCOTT ST STE 200,HOUSTON,TX,77007,101,1,LUPE TORTILLA,10515 N MO PAC EXPY,AUSTIN,TX,78759,227,Y,MB797897,02/15/2012,,03/31/2019,87688,4877,19373,0,111938
17606444507,"CIGI BEVERAGES OF TEXAS, LLC",2202 N WEST SHORE BLVD STE 500,TAMPA,FL,33607,0,7,CARRABBA'S ITALIAN GRILL,11590 RESEARCH BLVD,AUSTIN,TX,78759,227,Y,MB258555,08/12/2004,,03/31/2019,5648,17799,2417,0,25864
32057692074,"CORNBREAD VENTURES, LP",12912 HILL COUNTRY BLVD STE F-255,AUSTIN,TX,78738,227,1,Z'TEJAS,9400A ARBORETUM BLVD,AUSTIN,TX,78759,227,Y,MB935854,02/23/2016,,03/31/2019,45208,11232,7883,0,64323
17429444858,"CHIPOTLE TEXAS, L.L.C.",8800 LYRA DR STE 150,COLUMBUS,OH,43240,0,153,CHIPOTLE MEXICAN GRILL,1920 E RIVERSIDE DR STE E150,AUSTIN,TX,78741,227,Y,MB906715,05/05/2015,,03/31/2019,0,0,550,0,550
32059500127,"BANG HOSPITALITY, LLC",2208 CLOVER RIDGE DR,CEDAR PARK,TX,78613,246,1,KOBE JAPANESE STEAKHOUSE,13492 N HIGHWAY 183 STE 380,AUSTIN,TX,78750,246,Y,MB965677,12/02/2016,,03/31/2019,9778,5951,5329,0,21058
32068594103,BNM LLC,5410 PHILLIPS CIR,AUSTIN,TX,78734,227,1,SEAFOOD SHACK,5000 HUDSON BEND RD APT C,AUSTIN,TX,78734,227,N,MB1040160,12/17/2018,,03/31/2019,4122,668,5631,0,10421
32039685030,"WL STAR BAR, L.L.C.",600 W 6TH ST,AUSTIN,TX,78701,227,1,STAR BAR,600 W 6TH ST,AUSTIN,TX,78701,227,Y,MB729918,08/25/2009,,03/31/2019,100631,5235,65829,0,171695
17429311198,"THE AQUARIUM ON EAST 6TH ST., INC.",511 RIO GRANDE ST STE 200,AUSTIN,TX,78701,227,1,THE AQUARIUM ON 6TH,403 E 6TH ST,AUSTIN,TX,78701,227,Y,MB463476,12/28/1999,,03/31/2019,139095,0,34120,0,173215
32040102793,TM AUSTIN ENTERPRISES INC.,855 E HARRISON ST,BROWNSVILLE,TX,78520,31,1,EL NARANJO,85 RAINEY ST,AUSTIN,TX,78701,227,Y,MB793338,12/27/2011,,03/31/2019,44264,8964,5552,0,58780
32053885292,"ALAMO DH ANDERSON LANE, LLC",612A E 6TH ST,AUSTIN,TX,78701,227,1,ALAMO DRAFTHOUSE CINEMA,2700 W ANDERSON LN STE 701,AUSTIN,TX,78757,227,Y,MB882504,08/01/2018,,03/31/2019,33634,13973,37549,0,85156
